Znumber,rank_id,confidence,center_distance,file,mol_pred_loaded,sanitization,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,all_pass
Z1824566854,10,5.5,45.80689076329264,results_fda/Z1824566854_cyes/rank10_confidence-5.50.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,1,0.31,3.7997487496068993,results_fda/Z1824566854_cyes/rank1_confidence0.31.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,2,0.29,3.8327131689329113,results_fda/Z1824566854_cyes/rank2_confidence0.29.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,3,0.16,3.839007112344052,results_fda/Z1824566854_cyes/rank3_confidence0.16.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,4,0.12,1.2412446056232571,results_fda/Z1824566854_cyes/rank4_confidence0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,5,0.06,3.8705236220707415,results_fda/Z1824566854_cyes/rank5_confidence0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,6,0.64,2.106114558691625,results_fda/Z1824566854_cyes/rank6_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,7,0.7,2.0964743099224865,results_fda/Z1824566854_cyes/rank7_confidence-0.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,8,0.7,2.0920268996589235,results_fda/Z1824566854_cyes/rank8_confidence-0.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1824566854,9,0.97,2.022633966822569,results_fda/Z1824566854_cyes/rank9_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,10,2.96,43.87568607088392,results_fda/Z1828098700_cyes/rank10_confidence-2.96.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,1,1.85,5.75707818395169,results_fda/Z1828098700_cyes/rank1_confidence-1.85.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,2,1.87,5.687242438765414,results_fda/Z1828098700_cyes/rank2_confidence-1.87.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,3,2.04,5.655485895404505,results_fda/Z1828098700_cyes/rank3_confidence-2.04.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,4,2.04,5.715004060538413,results_fda/Z1828098700_cyes/rank4_confidence-2.04.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,5,2.33,5.696186129881516,results_fda/Z1828098700_cyes/rank5_confidence-2.33.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,6,2.52,5.44129387458974,results_fda/Z1828098700_cyes/rank6_confidence-2.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,7,2.55,5.514683322770699,results_fda/Z1828098700_cyes/rank7_confidence-2.55.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,8,2.59,5.160429961635772,results_fda/Z1828098700_cyes/rank8_confidence-2.59.sdf,1,1,1,1,1,1,1,1,1,1
Z1828098700,9,2.72,5.367672102988829,results_fda/Z1828098700_cyes/rank9_confidence-2.72.sdf,1,1,1,1,1,1,1,1,1,1
Z1837762189,10,3.09,3.000871776879765,results_fda/Z1837762189_cyes/rank10_confidence-3.09.sdf,1,1,1,1,1,1,1,1,0,0
Z1837762189,1,0.91,2.446679271785788,results_fda/Z1837762189_cyes/rank1_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z1837762189,2,0.98,2.261940856195957,results_fda/Z1837762189_cyes/rank2_confidence-0.98.sdf,1,1,1,1,1,1,1,1,1,1
Z1837762189,3,1.31,2.548797854128295,results_fda/Z1837762189_cyes/rank3_confidence-1.31.sdf,1,1,1,1,1,1,1,1,1,1
Z1837762189,4,1.37,2.928053119385286,results_fda/Z1837762189_cyes/rank4_confidence-1.37.sdf,1,1,1,1,1,1,1,1,1,1
Z1837762189,5,1.51,2.293301380717689,results_fda/Z1837762189_cyes/rank5_confidence-1.51.sdf,1,1,1,1,1,0,1,1,0,0
Z1837762189,6,1.75,3.0772395229776577,results_fda/Z1837762189_cyes/rank6_confidence-1.75.sdf,1,1,1,1,1,1,1,1,1,1
Z1837762189,7,1.81,1.2866176632281043,results_fda/Z1837762189_cyes/rank7_confidence-1.81.sdf,1,1,1,1,1,1,1,1,1,1
Z1837762189,8,1.89,2.2515844976595742,results_fda/Z1837762189_cyes/rank8_confidence-1.89.sdf,1,1,1,1,1,0,1,1,1,0
Z1837762189,9,2.0,1.5419491362466726,results_fda/Z1837762189_cyes/rank9_confidence-2.00.sdf,1,1,1,1,1,1,1,1,1,1
Z1878131003,10,5.78,22.624715945339293,results_fda/Z1878131003_cyes/rank10_confidence-5.78.sdf,1,1,1,1,1,1,1,0,1,0
Z1878131003,1,0.01,1.1506750083047437,results_fda/Z1878131003_cyes/rank1_confidence-0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z1878131003,2,0.08,1.1606693085076607,results_fda/Z1878131003_cyes/rank2_confidence-0.08.sdf,1,1,1,1,1,1,1,1,1,1
Z1878131003,3,0.14,1.168657895766378,results_fda/Z1878131003_cyes/rank3_confidence-0.14.sdf,1,1,1,1,1,1,1,1,0,0
Z1878131003,4,0.15,2.643644347001864,results_fda/Z1878131003_cyes/rank4_confidence-0.15.sdf,1,1,1,1,1,1,1,0,1,0
Z1878131003,5,0.17,1.2407543221961503,results_fda/Z1878131003_cyes/rank5_confidence-0.17.sdf,1,1,1,1,1,1,1,1,0,0
Z1878131003,6,0.18,4.351201558620724,results_fda/Z1878131003_cyes/rank6_confidence-0.18.sdf,1,1,1,1,1,1,1,1,0,0
Z1878131003,7,0.27,1.2554983017406736,results_fda/Z1878131003_cyes/rank7_confidence-0.27.sdf,1,1,1,1,1,1,1,1,0,0
Z1878131003,8,0.27,1.1674533341477873,results_fda/Z1878131003_cyes/rank8_confidence-0.27.sdf,1,1,1,1,1,1,1,0,1,0
Z1878131003,9,1.11,1.9434635590640448,results_fda/Z1878131003_cyes/rank9_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,10,0.58,1.309951905974058,results_fda/Z1879263740_cyes/rank10_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,1,0.45,1.208393224187361,results_fda/Z1879263740_cyes/rank1_confidence-0.45.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,2,0.49,1.2790379597062815,results_fda/Z1879263740_cyes/rank2_confidence-0.49.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,3,0.5,1.2517893653524588,results_fda/Z1879263740_cyes/rank3_confidence-0.50.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,4,0.52,1.25644037217384,results_fda/Z1879263740_cyes/rank4_confidence-0.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,5,0.52,1.2273571857631072,results_fda/Z1879263740_cyes/rank5_confidence-0.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,6,0.53,1.2848427253300376,results_fda/Z1879263740_cyes/rank6_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,7,0.54,1.2670153822756252,results_fda/Z1879263740_cyes/rank7_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,8,0.54,1.237935720109513,results_fda/Z1879263740_cyes/rank8_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z1879263740,9,0.55,1.277473068937061,results_fda/Z1879263740_cyes/rank9_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,10,4.55,7.871335617130231,results_fda/Z1880962282_cyes/rank10_confidence-4.55.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,1,0.66,2.1767969665340066,results_fda/Z1880962282_cyes/rank1_confidence-0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,2,0.68,2.5172053769422145,results_fda/Z1880962282_cyes/rank2_confidence-0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,3,0.78,1.7118574850130426,results_fda/Z1880962282_cyes/rank3_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,4,1.01,3.412836777936465,results_fda/Z1880962282_cyes/rank4_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,5,1.16,4.326837957958404,results_fda/Z1880962282_cyes/rank5_confidence-1.16.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,6,1.17,3.78022191368422,results_fda/Z1880962282_cyes/rank6_confidence-1.17.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,7,1.22,3.3987406576424117,results_fda/Z1880962282_cyes/rank7_confidence-1.22.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,8,1.48,5.756874610382162,results_fda/Z1880962282_cyes/rank8_confidence-1.48.sdf,1,1,1,1,1,1,1,1,1,1
Z1880962282,9,1.88,9.263932214488284,results_fda/Z1880962282_cyes/rank9_confidence-1.88.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,10,0.32,2.03778462456509,results_fda/Z1888397835_cyes/rank10_confidence0.32.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,1,0.74,1.4341117392085263,results_fda/Z1888397835_cyes/rank1_confidence0.74.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,2,0.71,1.4151066718740073,results_fda/Z1888397835_cyes/rank2_confidence0.71.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,3,0.71,1.4003257583327773,results_fda/Z1888397835_cyes/rank3_confidence0.71.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,4,0.68,1.3691181081087884,results_fda/Z1888397835_cyes/rank4_confidence0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,5,0.66,1.3736482197113862,results_fda/Z1888397835_cyes/rank5_confidence0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,6,0.66,1.337166082493407,results_fda/Z1888397835_cyes/rank6_confidence0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,7,0.63,1.3008911414069275,results_fda/Z1888397835_cyes/rank7_confidence0.63.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,8,0.53,1.2870277598994595,results_fda/Z1888397835_cyes/rank8_confidence0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1888397835,9,0.32,2.0296335868796658,results_fda/Z1888397835_cyes/rank9_confidence0.32.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,10,4.33,46.08485239022443,results_fda/Z1889837352_cyes/rank10_confidence-4.33.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,1,1.33,5.236004746772136,results_fda/Z1889837352_cyes/rank1_confidence-1.33.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,2,1.51,5.258441437834262,results_fda/Z1889837352_cyes/rank2_confidence-1.51.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,3,1.68,5.309159996046829,results_fda/Z1889837352_cyes/rank3_confidence-1.68.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,4,1.72,5.0483500367359095,results_fda/Z1889837352_cyes/rank4_confidence-1.72.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,5,1.84,4.323447564770884,results_fda/Z1889837352_cyes/rank5_confidence-1.84.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,6,2.38,3.058923893275576,results_fda/Z1889837352_cyes/rank6_confidence-2.38.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,7,2.42,1.429495456486254,results_fda/Z1889837352_cyes/rank7_confidence-2.42.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,8,2.48,3.2602428825749934,results_fda/Z1889837352_cyes/rank8_confidence-2.48.sdf,1,1,1,1,1,1,1,1,1,1
Z1889837352,9,3.26,4.1238884867625005,results_fda/Z1889837352_cyes/rank9_confidence-3.26.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,10,1.03,1.671421480627587,results_fda/Z1948010801_cyes/rank10_confidence-1.03.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,1,0.22,1.4626129934115175,results_fda/Z1948010801_cyes/rank1_confidence-0.22.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,2,0.31,1.513833712900332,results_fda/Z1948010801_cyes/rank2_confidence-0.31.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,3,0.31,1.7411367229316093,results_fda/Z1948010801_cyes/rank3_confidence-0.31.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,4,0.34,1.541720027401343,results_fda/Z1948010801_cyes/rank4_confidence-0.34.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,5,0.38,1.5295732597255298,results_fda/Z1948010801_cyes/rank5_confidence-0.38.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,6,0.41,1.393162600190598,results_fda/Z1948010801_cyes/rank6_confidence-0.41.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,7,0.49,1.514715679202376,results_fda/Z1948010801_cyes/rank7_confidence-0.49.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,8,0.58,1.5531655212385125,results_fda/Z1948010801_cyes/rank8_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z1948010801,9,0.67,1.289843539589917,results_fda/Z1948010801_cyes/rank9_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,10,1.61,2.7921126085069745,results_fda/Z195110238_cyes/rank10_confidence-1.61.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,1,0.32,2.821685173958573,results_fda/Z195110238_cyes/rank1_confidence-0.32.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,2,0.57,2.7678910371318093,results_fda/Z195110238_cyes/rank2_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,3,0.67,2.791454634643118,results_fda/Z195110238_cyes/rank3_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,4,0.68,2.709362633054157,results_fda/Z195110238_cyes/rank4_confidence-0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,5,0.82,2.8279421780097325,results_fda/Z195110238_cyes/rank5_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,6,0.84,2.808633929059017,results_fda/Z195110238_cyes/rank6_confidence-0.84.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,7,0.88,2.787864613268992,results_fda/Z195110238_cyes/rank7_confidence-0.88.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,8,0.95,2.6767993454381327,results_fda/Z195110238_cyes/rank8_confidence-0.95.sdf,1,1,1,1,1,1,1,1,1,1
Z195110238,9,1.39,2.7296273916889717,results_fda/Z195110238_cyes/rank9_confidence-1.39.sdf,1,1,1,1,1,1,1,1,1,1
Z1954801710,10,0.34,1.5400688398943347,results_fda/Z1954801710_cyes/rank10_confidence-0.34.sdf,1,1,1,1,1,1,1,1,0,0
Z1954801710,1,0.0,1.5908805425736017,results_fda/Z1954801710_cyes/rank1_confidence0.00.sdf,1,1,1,1,1,1,1,1,1,1
Z1954801710,2,0.09,1.5714447964138836,results_fda/Z1954801710_cyes/rank2_confidence-0.09.sdf,1,1,1,1,1,1,1,1,0,0
Z1954801710,3,0.15,1.3442888630823646,results_fda/Z1954801710_cyes/rank3_confidence-0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z1954801710,4,0.15,1.4432322175847092,results_fda/Z1954801710_cyes/rank4_confidence-0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z1954801710,5,0.16,1.517646019724982,results_fda/Z1954801710_cyes/rank5_confidence-0.16.sdf,1,1,1,1,1,1,1,1,0,0
Z1954801710,6,0.16,1.4729018326324672,results_fda/Z1954801710_cyes/rank6_confidence-0.16.sdf,1,1,1,1,1,1,1,1,0,0
Z1954801710,7,0.18,1.5072603650110636,results_fda/Z1954801710_cyes/rank7_confidence-0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z1954801710,8,0.26,1.4937354435669234,results_fda/Z1954801710_cyes/rank8_confidence-0.26.sdf,1,1,1,1,1,1,1,1,0,0
Z1954801710,9,0.31,1.4595583355116293,results_fda/Z1954801710_cyes/rank9_confidence-0.31.sdf,1,1,1,1,1,1,1,1,0,0
Z1954802409,1,0.39,1.7143299268624763,results_fda/Z1954802409_cyes/rank1_confidence-0.39.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,2,0.89,14.30722761570391,results_fda/Z1954802409_cyes/rank2_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,3,0.92,17.1593876323871,results_fda/Z1954802409_cyes/rank3_confidence-0.92.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,4,1.65,18.61126204624066,results_fda/Z1954802409_cyes/rank4_confidence-1.65.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,5,2.44,28.770670494366158,results_fda/Z1954802409_cyes/rank5_confidence-2.44.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,6,2.51,18.564189006896736,results_fda/Z1954802409_cyes/rank6_confidence-2.51.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,7,2.82,31.579315827554566,results_fda/Z1954802409_cyes/rank7_confidence-2.82.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,8,4.93,31.86431076912921,results_fda/Z1954802409_cyes/rank8_confidence-4.93.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802409,9,5.19,28.38958248989048,results_fda/Z1954802409_cyes/rank9_confidence-5.19.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,10,3.61,9.443083036701326,results_fda/Z1954802504_cyes/rank10_confidence-3.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,1,0.07,0.5301511047455146,results_fda/Z1954802504_cyes/rank1_confidence-0.07.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,2,0.65,3.7974452866245274,results_fda/Z1954802504_cyes/rank2_confidence-0.65.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,3,0.79,2.476093602353935,results_fda/Z1954802504_cyes/rank3_confidence-0.79.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,4,0.95,1.192258268811,results_fda/Z1954802504_cyes/rank4_confidence-0.95.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,5,1.02,3.963443536134528,results_fda/Z1954802504_cyes/rank5_confidence-1.02.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,6,1.28,4.087277640204976,results_fda/Z1954802504_cyes/rank6_confidence-1.28.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,7,1.5,39.277729138664775,results_fda/Z1954802504_cyes/rank7_confidence-1.50.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,8,1.54,2.6700130487229856,results_fda/Z1954802504_cyes/rank8_confidence-1.54.sdf,1,1,1,1,1,1,1,1,1,1
Z1954802504,9,3.26,8.85606129313424,results_fda/Z1954802504_cyes/rank9_confidence-3.26.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,1,0.7,1.6529768491203989,results_fda/Z1954804578_cyes/rank1_confidence-0.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,2,0.7,1.7340578485338862,results_fda/Z1954804578_cyes/rank2_confidence-0.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,3,0.71,1.6067021462032025,results_fda/Z1954804578_cyes/rank3_confidence-0.71.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,4,0.71,1.6885390405109846,results_fda/Z1954804578_cyes/rank4_confidence-0.71.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,5,0.75,1.5927903741361868,results_fda/Z1954804578_cyes/rank5_confidence-0.75.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,6,0.78,1.7004328368371064,results_fda/Z1954804578_cyes/rank6_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,7,1.06,1.2427802601053588,results_fda/Z1954804578_cyes/rank7_confidence-1.06.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,8,1.15,1.279042030534843,results_fda/Z1954804578_cyes/rank8_confidence-1.15.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804578,9,1.2,1.1416413160642396,results_fda/Z1954804578_cyes/rank9_confidence-1.20.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,10,0.05,1.802892487334416,results_fda/Z1954804966_cyes/rank10_confidence0.05.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,1,0.25,1.6381188097823294,results_fda/Z1954804966_cyes/rank1_confidence0.25.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,2,0.24,1.7292590853080052,results_fda/Z1954804966_cyes/rank2_confidence0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,3,0.24,1.567424718401007,results_fda/Z1954804966_cyes/rank3_confidence0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,4,0.23,1.635839101984751,results_fda/Z1954804966_cyes/rank4_confidence0.23.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,5,0.21,1.673887222997677,results_fda/Z1954804966_cyes/rank5_confidence0.21.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,6,0.18,1.614479035878348,results_fda/Z1954804966_cyes/rank6_confidence0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,7,0.15,1.546481774729234,results_fda/Z1954804966_cyes/rank7_confidence0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,8,0.07,1.3114471791247535,results_fda/Z1954804966_cyes/rank8_confidence0.07.sdf,1,1,1,1,1,1,1,1,1,1
Z1954804966,9,0.06,1.49508170293395,results_fda/Z1954804966_cyes/rank9_confidence0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,10,1.45,2.150698904366213,results_fda/Z1954805523_cyes/rank10_confidence-1.45.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,1,0.53,1.226596774789058,results_fda/Z1954805523_cyes/rank1_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,2,0.97,0.9285060832049196,results_fda/Z1954805523_cyes/rank2_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,3,1.03,1.2216593806330718,results_fda/Z1954805523_cyes/rank3_confidence-1.03.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,4,1.09,0.954310985039154,results_fda/Z1954805523_cyes/rank4_confidence-1.09.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,5,1.11,0.8641895422933766,results_fda/Z1954805523_cyes/rank5_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,6,1.16,0.9459818094052784,results_fda/Z1954805523_cyes/rank6_confidence-1.16.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,7,1.26,1.2045574088586792,results_fda/Z1954805523_cyes/rank7_confidence-1.26.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,8,1.4,1.4498870155091264,results_fda/Z1954805523_cyes/rank8_confidence-1.40.sdf,1,1,1,1,1,1,1,1,1,1
Z1954805523,9,1.45,2.0192080821717004,results_fda/Z1954805523_cyes/rank9_confidence-1.45.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,10,0.45,2.6051195996780407,results_fda/Z1954806063_cyes/rank10_confidence0.45.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,1,0.56,2.571627207826296,results_fda/Z1954806063_cyes/rank1_confidence0.56.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,2,0.55,2.474229335809957,results_fda/Z1954806063_cyes/rank2_confidence0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,3,0.54,2.50351155714494,results_fda/Z1954806063_cyes/rank3_confidence0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,4,0.53,2.4721267422119912,results_fda/Z1954806063_cyes/rank4_confidence0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,5,0.52,2.52654163565471,results_fda/Z1954806063_cyes/rank5_confidence0.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,6,0.52,2.3258213356778445,results_fda/Z1954806063_cyes/rank6_confidence0.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,7,0.48,2.66428136610743,results_fda/Z1954806063_cyes/rank7_confidence0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,8,0.47,2.432425389291783,results_fda/Z1954806063_cyes/rank8_confidence0.47.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806063,9,0.46,2.6253887065170893,results_fda/Z1954806063_cyes/rank9_confidence0.46.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,10,3.75,42.626461028676886,results_fda/Z1954806455_cyes/rank10_confidence-3.75.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,1,0.67,0.4366451560902317,results_fda/Z1954806455_cyes/rank1_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,2,0.68,0.3980768522813629,results_fda/Z1954806455_cyes/rank2_confidence-0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,3,0.82,0.407847055550377,results_fda/Z1954806455_cyes/rank3_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,4,0.86,0.289473918765759,results_fda/Z1954806455_cyes/rank4_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,5,1.01,2.476943626690829,results_fda/Z1954806455_cyes/rank5_confidence-1.01.sdf,1,1,1,1,1,1,1,1,0,0
Z1954806455,6,1.11,0.2202098585746054,results_fda/Z1954806455_cyes/rank6_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,7,1.27,2.75803097785872,results_fda/Z1954806455_cyes/rank7_confidence-1.27.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,8,1.68,0.2555865097780204,results_fda/Z1954806455_cyes/rank8_confidence-1.68.sdf,1,1,1,1,1,1,1,1,1,1
Z1954806455,9,3.67,43.196486386379576,results_fda/Z1954806455_cyes/rank9_confidence-3.67.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,10,0.06,0.706863237034222,results_fda/Z19674820_cyes/rank10_confidence-0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,1,0.23,1.2993715709053275,results_fda/Z19674820_cyes/rank1_confidence0.23.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,2,0.21,1.173773156689511,results_fda/Z19674820_cyes/rank2_confidence0.21.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,3,0.18,1.1926568952408074,results_fda/Z19674820_cyes/rank3_confidence0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,4,0.16,0.9894562128852704,results_fda/Z19674820_cyes/rank4_confidence0.16.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,5,0.12,1.1370555196784138,results_fda/Z19674820_cyes/rank5_confidence0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,6,0.12,1.070055299922965,results_fda/Z19674820_cyes/rank6_confidence0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,7,0.05,1.1301474106903202,results_fda/Z19674820_cyes/rank7_confidence0.05.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,8,0.02,0.7964310846385158,results_fda/Z19674820_cyes/rank8_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z19674820,9,0.0,1.0929551820300942,results_fda/Z19674820_cyes/rank9_confidence0.00.sdf,1,1,1,1,1,1,1,1,1,1
Z19674825,10,0.59,3.032878190053142,results_fda/Z19674825_cyes/rank10_confidence-0.59.sdf,1,1,1,1,1,1,1,1,1,1
Z19674825,1,0.06,3.930786345047304,results_fda/Z19674825_cyes/rank1_confidence0.06.sdf,1,1,1,1,1,1,1,1,1,1
